1,0,TRACK,NAME,Abu Dhabi
BATCH,1,29,NOR:88.439,SAI:88.399,VER:91.857,HAM:89.756,LEC:88.56,RUS:88.48,GAS:89.409,HUL:89.784,ALO:89.828,PIA:89.735,STR:90.162,ALB:90.082,MAG:91.849,ZHO:90.244,TSU:89.582,DOO:90.212,BOT:90.691,LAW:92.322
1,30,LAW,COMPOUND,Hard
1,30,MAG,COMPOUND,Hard
1,30,MAG,PIT,0.0
1,30,VER,COMPOUND,Hard
1,30,NOR,POS,1
1,30,SAI,POS,2
1,30,HAM,POS,3
1,30,HAM,OVERTAKE,1
1,30,LEC,POS,4
1,30,LEC,OVERTAKE,1
1,30,RUS,POS,5
1,30,RUS,OVERTAKE,1
1,30,GAS,POS,6
1,30,GAS,OVERTAKE,1
1,30,HUL,POS,7
1,30,HUL,OVERTAKE,1
1,30,ALO,POS,8
1,30,ALO,OVERTAKE,1
1,30,PIA,POS,9
1,30,PIA,OVERTAKE,1
1,30,STR,POS,10
1,30,STR,OVERTAKE,1
1,30,VER,POS,11
1,30,ALB,POS,12
1,30,ZHO,POS,13
1,30,ZHO,OVERTAKE,1
1,30,TSU,POS,14
1,30,TSU,OVERTAKE,1
1,30,DOO,POS,15
1,30,DOO,OVERTAKE,1
1,30,MAG,POS,16
1,30,LAW,POS,17
1,30,LAW,OVERTAKE,1
1,30,BOT,POS,18
BATCH,1,30,NOR:88.235,SAI:88.184,HAM:89.486,LEC:88.609,RUS:88.35,GAS:89.251,HUL:89.322,ALO:89.9,PIA:89.907,STR:90.13,VER:119.495,ALB:89.835,ZHO:90.241,TSU:89.511,DOO:90.119,MAG:121.98,LAW:123.413,BOT:143.554
1,31,MAG,COMPOUND,Soft
1,31,NOR,POS,1
1,31,SAI,POS,2
1,31,HAM,POS,3
1,31,LEC,POS,4
1,31,RUS,POS,5
1,31,GAS,POS,6
1,31,HUL,POS,7
1,31,ALO,POS,8
1,31,PIA,POS,9
1,31,VER,POS,10
1,31,VER,OVERTAKE,1
1,31,STR,POS,11
1,31,ALB,POS,12
1,31,ZHO,POS,13
1,31,TSU,POS,14
1,31,DOO,POS,15
1,31,MAG,POS,16
1,31,LAW,POS,17
BATCH,1,31,NOR:88.362,SAI:88.388,HAM:89.714,LEC:88.485,RUS:88.981,GAS:89.563,HUL:89.727,ALO:89.874,PIA:90.169,VER:88.088,STR:90.696,ALB:90.108,ZHO:90.609,TSU:89.757,DOO:90.072,MAG:112.368,LAW:89.599
1,32,PIA,PIT,0.0
1,32,STR,PIT,0.0
1,32,NOR,POS,1
1,32,SAI,POS,2
1,32,HAM,POS,3
1,32,LEC,POS,4
1,32,RUS,POS,5
1,32,GAS,POS,6
1,32,HUL,POS,7
1,32,ALO,POS,8
1,32,PIA,POS,9
1,32,VER,POS,10
1,32,ALB,POS,11
1,32,ALB,OVERTAKE,1
1,32,STR,POS,12
1,32,ZHO,POS,13
1,32,TSU,POS,14
1,32,DOO,POS,15
1,32,MAG,POS,16
1,32,LAW,POS,17
BATCH,1,32,NOR:88.414,SAI:88.333,HAM:89.802,LEC:88.536,RUS:88.447,GAS:89.647,HUL:89.676,ALO:89.986,PIA:91.627,VER:88.528,ALB:89.837,STR:92.228,ZHO:90.212,TSU:89.904,DOO:90.404,MAG:87.235,LAW:89.434
1,33,PIA,COMPOUND,Hard
1,33,STR,COMPOUND,Hard
1,33,NOR,POS,1
1,33,SAI,POS,2
1,33,HAM,POS,3
1,33,LEC,POS,4
1,33,RUS,POS,5
1,33,GAS,POS,6
1,33,HUL,POS,7
1,33,ALO,POS,8
1,33,VER,POS,9
1,33,VER,OVERTAKE,1
1,33,ALB,POS,10
1,33,ALB,OVERTAKE,1
1,33,ZHO,POS,11
1,33,ZHO,OVERTAKE,1
1,33,TSU,POS,12
1,33,TSU,OVERTAKE,1
1,33,DOO,POS,13
1,33,DOO,OVERTAKE,1
1,33,STR,POS,14
1,33,PIA,POS,15
1,33,MAG,POS,16
1,33,LAW,POS,17
BATCH,1,33,NOR:88.126,SAI:88.37,HAM:89.589,LEC:88.518,RUS:88.611,GAS:89.516,HUL:89.331,ALO:89.839,VER:88.333,ALB:89.712,ZHO:90.014,TSU:89.741,DOO:90.131,STR:110.047,PIA:120.448,MAG:89.175,LAW:89.25
1,34,HAM,PIT,0.0
1,34,NOR,POS,1
1,34,SAI,POS,2
1,34,LEC,POS,3
1,34,LEC,OVERTAKE,1
1,34,HAM,POS,4
1,34,RUS,POS,5
1,34,GAS,POS,6
1,34,HUL,POS,7
1,34,ALO,POS,8
1,34,VER,POS,9
1,34,ALB,POS,10
1,34,ZHO,POS,11
1,34,TSU,POS,12
1,34,DOO,POS,13
1,34,STR,POS,14
1,34,PIA,POS,15
1,34,MAG,POS,16
1,34,LAW,POS,17
BATCH,1,34,NOR:88.108,SAI:88.251,LEC:88.536,HAM:91.792,RUS:88.373,GAS:89.431,HUL:89.535,ALO:89.65,VER:88.409,ALB:89.768,ZHO:89.912,TSU:89.566,DOO:90.025,STR:89.589,PIA:88.576,MAG:89.457,LAW:89.315
1,35,HAM,COMPOUND,Medium
1,35,NOR,POS,1
1,35,SAI,POS,2
1,35,LEC,POS,3
1,35,RUS,POS,4
1,35,RUS,OVERTAKE,1
1,35,GAS,POS,5
1,35,GAS,OVERTAKE,1
1,35,HUL,POS,6
1,35,HUL,OVERTAKE,1
1,35,HAM,POS,7
1,35,ALO,POS,8
1,35,VER,POS,9
1,35,ALB,POS,10
1,35,ZHO,POS,11
1,35,TSU,POS,12
1,35,DOO,POS,13
1,35,STR,POS,14
1,35,PIA,POS,15
1,35,MAG,POS,16
1,35,LAW,POS,17
BATCH,1,35,NOR:87.974,SAI:88.22,LEC:88.312,RUS:88.473,GAS:89.5,HUL:89.358,HAM:108.722,ALO:90.225,VER:89.111,ALB:89.683,ZHO:89.834,TSU:89.49,DOO:89.713,STR:89.398,PIA:88.193,MAG:89.382,LAW:89.143
1,36,NOR,POS,1
1,36,SAI,POS,2
1,36,LEC,POS,3
1,36,RUS,POS,4
1,36,GAS,POS,5
1,36,HUL,POS,6
1,36,HAM,POS,7
1,36,VER,POS,8
1,36,VER,OVERTAKE,1
1,36,ALO,POS,9
1,36,ALB,POS,10
1,36,ZHO,POS,11
1,36,TSU,POS,12
1,36,DOO,POS,13
1,36,STR,POS,14
1,36,PIA,POS,15
1,36,MAG,POS,16
1,36,LAW,POS,17
BATCH,1,36,NOR:87.875,SAI:88.367,LEC:88.09,RUS:88.501,GAS:89.321,HUL:89.457,HAM:87.803,VER:88.557,ALO:90.419,ALB:89.539,ZHO:89.753,TSU:89.335,DOO:89.449,STR:88.853,PIA:87.931,MAG:89.176,LAW:89.307
1,37,ALO,PIT,0.0
1,37,NOR,POS,1
1,37,SAI,POS,2
1,37,LEC,POS,3
1,37,RUS,POS,4
1,37,GAS,POS,5
1,37,HUL,POS,6
1,37,HAM,POS,7
1,37,VER,POS,8
1,37,ALO,POS,9
1,37,ALB,POS,10
1,37,ZHO,POS,11
1,37,TSU,POS,12
1,37,DOO,POS,13
1,37,STR,POS,14
1,37,PIA,POS,15
1,37,MAG,POS,16
1,37,LAW,POS,17
BATCH,1,37,NOR:88.076,SAI:88.202,LEC:88.305,RUS:88.498,GAS:89.212,HUL:89.277,HAM:87.741,VER:88.413,ALO:91.999,ALB:89.576,ZHO:89.708,TSU:89.626,DOO:89.495,STR:88.798,PIA:88.469,MAG:88.996,LAW:89.562
1,38,ALO,COMPOUND,Hard
1,38,NOR,POS,1
1,38,SAI,POS,2
1,38,LEC,POS,3
1,38,RUS,POS,4
1,38,GAS,POS,5
1,38,HUL,POS,6
1,38,HAM,POS,7
1,38,VER,POS,8
1,38,ALB,POS,9
1,38,ALB,OVERTAKE,1
1,38,ZHO,POS,10
1,38,ZHO,OVERTAKE,1
1,38,TSU,POS,11
1,38,TSU,OVERTAKE,1
1,38,ALO,POS,12
1,38,DOO,POS,13
1,38,PIA,POS,14
1,38,PIA,OVERTAKE,1
1,38,STR,POS,15
1,38,MAG,POS,16
1,38,LAW,POS,17
BATCH,1,38,NOR:87.907,SAI:88.103,LEC:88.189,RUS:88.463,GAS:89.506,HUL:89.682,HAM:88.061,VER:88.36,ALB:89.589,ZHO:89.736,TSU:89.462,ALO:109.629,DOO:89.501,PIA:88.238,STR:89.877,MAG:88.655,LAW:89.492
1,39,ZHO,PIT,0.0
1,39,NOR,POS,1
1,39,SAI,POS,2
1,39,LEC,POS,3
1,39,RUS,POS,4
1,39,GAS,POS,5
1,39,HUL,POS,6
1,39,HAM,POS,7
1,39,VER,POS,8
1,39,ALB,POS,9
1,39,ZHO,POS,10
1,39,TSU,POS,11
1,39,ALO,POS,12
1,39,PIA,POS,13
1,39,PIA,OVERTAKE,1
1,39,DOO,POS,14
1,39,STR,POS,15
1,39,MAG,POS,16
1,39,LAW,POS,17
BATCH,1,39,NOR:87.76,SAI:87.924,LEC:88.135,RUS:88.329,GAS:89.321,HUL:89.234,HAM:88.001,VER:88.296,ALB:89.536,ZHO:91.75,TSU:89.26,ALO:88.735,PIA:88.206,DOO:90.663,STR:89.453,MAG:88.842,LAW:89.459
1,40,ZHO,COMPOUND,Hard
1,40,NOR,POS,1
1,40,SAI,POS,2
1,40,LEC,POS,3
1,40,RUS,POS,4
1,40,GAS,POS,5
1,40,HAM,POS,6
1,40,HAM,OVERTAKE,1
1,40,HUL,POS,7
1,40,VER,POS,8
1,40,ALB,POS,9
1,40,TSU,POS,10
1,40,TSU,OVERTAKE,1
1,40,ALO,POS,11
1,40,ALO,OVERTAKE,1
1,40,PIA,POS,12
1,40,PIA,OVERTAKE,1
1,40,STR,POS,13
1,40,STR,OVERTAKE,1
1,40,DOO,POS,14
1,40,ZHO,POS,15
1,40,MAG,POS,16
1,40,LAW,POS,17
BATCH,1,40,NOR:87.707,SAI:88.662,LEC:88.565,RUS:88.454,GAS:89.372,HAM:87.726,HUL:90.404,VER:88.345,ALB:89.549,TSU:89.567,ALO:88.937,PIA:88.325,STR:89.037,DOO:90.987,ZHO:116.496,MAG:88.917,LAW:89.195
1,41,NOR,POS,1
1,41,SAI,POS,2
1,41,LEC,POS,3
1,41,RUS,POS,4
1,41,GAS,POS,5
1,41,HAM,POS,6
1,41,HUL,POS,7
1,41,VER,POS,8
1,41,ALB,POS,9
1,41,TSU,POS,10
1,41,ALO,POS,11
1,41,PIA,POS,12
1,41,STR,POS,13
1,41,DOO,POS,14
1,41,ZHO,POS,15
1,41,MAG,POS,16
1,41,LAW,POS,17
BATCH,1,41,NOR:87.857,SAI:88.032,LEC:88.403,RUS:88.677,GAS:89.504,HAM:88.653,HUL:89.416,VER:88.439,ALB:89.471,TSU:89.2,ALO:88.402,PIA:88.112,STR:88.995,DOO:90.023,ZHO:88.255,MAG:88.637,LAW:89.079
1,42,NOR,POS,1
1,42,SAI,POS,2
1,42,LEC,POS,3
1,42,RUS,POS,4
1,42,HAM,POS,5
1,42,HAM,OVERTAKE,1
1,42,GAS,POS,6
1,42,HUL,POS,7
1,42,VER,POS,8
1,42,ALB,POS,9
1,42,TSU,POS,10
1,42,ALO,POS,11
1,42,PIA,POS,12
1,42,STR,POS,13
1,42,DOO,POS,14
1,42,ZHO,POS,15
1,42,MAG,POS,16
1,42,LAW,POS,17
BATCH,1,42,NOR:88.162,SAI:88.255,LEC:88.49,RUS:88.438,HAM:87.692,GAS:89.998,HUL:89.379,VER:88.113,ALB:89.615,TSU:89.348,ALO:88.379,PIA:88.067,STR:88.604,DOO:89.592,ZHO:88.303,MAG:89.086,LAW:88.994
1,43,NOR,POS,1
1,43,SAI,POS,2
1,43,LEC,POS,3
1,43,RUS,POS,4
1,43,HAM,POS,5
1,43,GAS,POS,6
1,43,VER,POS,7
1,43,VER,OVERTAKE,1
1,43,HUL,POS,8
1,43,ALB,POS,9
1,43,TSU,POS,10
1,43,ALO,POS,11
1,43,PIA,POS,12
1,43,STR,POS,13
1,43,DOO,POS,14
1,43,ZHO,POS,15
1,43,MAG,POS,16
1,43,LAW,POS,17
BATCH,1,43,NOR:88.002,SAI:87.854,LEC:88.571,RUS:88.329,HAM:87.556,GAS:89.453,VER:88.089,HUL:90.47,ALB:89.696,TSU:89.412,ALO:88.729,PIA:88.052,STR:88.804,DOO:91.232,ZHO:88.69,MAG:88.89,LAW:91.416
1,44,NOR,POS,1
1,44,SAI,POS,2
1,44,LEC,POS,3
1,44,RUS,POS,4
1,44,HAM,POS,5
1,44,GAS,POS,6
1,44,VER,POS,7
1,44,HUL,POS,8
1,44,ALB,POS,9
1,44,TSU,POS,10
1,44,ALO,POS,11
1,44,PIA,POS,12
1,44,STR,POS,13
1,44,DOO,POS,14
1,44,ZHO,POS,15
1,44,MAG,POS,16
1,44,LAW,POS,17
BATCH,1,44,NOR:87.962,SAI:88.148,LEC:88.743,RUS:88.436,HAM:87.278,GAS:89.379,VER:88.501,HUL:89.595,ALB:89.622,TSU:89.432,ALO:89.066,PIA:88.497,STR:88.731,DOO:89.753,ZHO:88.678,MAG:91.131,LAW:89.297
1,45,NOR,POS,1
1,45,SAI,POS,2
1,45,LEC,POS,3
1,45,RUS,POS,4
1,45,HAM,POS,5
1,45,VER,POS,6
1,45,VER,OVERTAKE,1
1,45,GAS,POS,7
1,45,HUL,POS,8
1,45,ALB,POS,9
1,45,ALO,POS,10
1,45,ALO,OVERTAKE,1
1,45,TSU,POS,11
1,45,PIA,POS,12
1,45,STR,POS,13
1,45,DOO,POS,14
1,45,ZHO,POS,15
1,45,MAG,POS,16
1,45,LAW,POS,17
BATCH,1,45,NOR:88.055,SAI:88.331,LEC:88.312,RUS:88.709,HAM:87.629,VER:88.067,GAS:90.401,HUL:89.756,ALB:89.475,ALO:88.238,TSU:90.557,PIA:90.015,STR:88.777,DOO:89.493,ZHO:88.689,MAG:89.632,LAW:89.188
1,46,NOR,POS,1
1,46,SAI,POS,2
1,46,LEC,POS,3
1,46,RUS,POS,4
1,46,HAM,POS,5
1,46,VER,POS,6
1,46,GAS,POS,7
1,46,HUL,POS,8
1,46,ALB,POS,9
1,46,ALO,POS,10
1,46,TSU,POS,11
1,46,PIA,POS,12
1,46,STR,POS,13
1,46,DOO,POS,14
1,46,ZHO,POS,15
1,46,MAG,POS,16
1,46,LAW,POS,17
BATCH,1,46,NOR:88.078,SAI:88.682,LEC:88.303,RUS:88.549,HAM:87.571,VER:88.231,GAS:89.65,HUL:89.592,ALB:89.438,ALO:88.583,TSU:89.8,PIA:89.677,STR:89.006,DOO:92.136,ZHO:88.862,MAG:89.66,LAW:89.048
1,47,NOR,POS,1
1,47,SAI,POS,2
1,47,LEC,POS,3
1,47,RUS,POS,4
1,47,HAM,POS,5
1,47,VER,POS,6
1,47,GAS,POS,7
1,47,HUL,POS,8
1,47,ALB,POS,9
1,47,ALO,POS,10
1,47,TSU,POS,11
1,47,PIA,POS,12
1,47,STR,POS,13
1,47,DOO,POS,14
1,47,ZHO,POS,15
1,47,MAG,POS,16
1,47,LAW,POS,17
BATCH,1,47,NOR:88.237,SAI:88.404,LEC:88.252,RUS:88.836,HAM:87.586,VER:88.304,GAS:89.523,HUL:89.331,ALB:89.471,ALO:88.231,TSU:89.505,PIA:89.671,STR:88.794,DOO:89.753,ZHO:88.682,MAG:90.841,LAW:91.416
1,48,NOR,POS,1
1,48,SAI,POS,2
1,48,LEC,POS,3
1,48,RUS,POS,4
1,48,HAM,POS,5
1,48,VER,POS,6
1,48,GAS,POS,7
1,48,HUL,POS,8
1,48,ALB,POS,9
1,48,ALO,POS,10
1,48,PIA,POS,11
1,48,PIA,OVERTAKE,1
1,48,TSU,POS,12
1,48,STR,POS,13
1,48,DOO,POS,14
1,48,ZHO,POS,15
1,48,MAG,POS,16
1,48,LAW,POS,17
BATCH,1,48,NOR:88.205,SAI:88.144,LEC:88.171,RUS:88.505,HAM:87.727,VER:87.893,GAS:89.434,HUL:89.573,ALB:90.058,ALO:87.997,PIA:88.407,TSU:90.439,STR:88.831,DOO:89.454,ZHO:88.619,MAG:90.029,LAW:89.587
1,49,NOR,POS,1
1,49,SAI,POS,2
1,49,LEC,POS,3
1,49,RUS,POS,4
1,49,HAM,POS,5
1,49,VER,POS,6
1,49,GAS,POS,7
1,49,HUL,POS,8
1,49,ALB,POS,9
1,49,ALO,POS,10
1,49,PIA,POS,11
1,49,TSU,POS,12
1,49,STR,POS,13
1,49,DOO,POS,14
1,49,ZHO,POS,15
1,49,MAG,POS,16
1,49,LAW,POS,17
BATCH,1,49,NOR:88.371,SAI:87.871,LEC:88.36,RUS:88.42,HAM:87.49,VER:87.927,GAS:89.493,HUL:89.359,ALB:89.944,ALO:88.372,PIA:87.928,TSU:89.671,STR:90.413,DOO:89.617,ZHO:89.096,MAG:90.332,LAW:89.558
1,50,NOR,POS,1
1,50,SAI,POS,2
1,50,LEC,POS,3
1,50,RUS,POS,4
1,50,HAM,POS,5
1,50,VER,POS,6
1,50,GAS,POS,7
1,50,HUL,POS,8
1,50,ALB,POS,9
1,50,ALO,POS,10
1,50,PIA,POS,11
1,50,TSU,POS,12
1,50,STR,POS,13
1,50,DOO,POS,14
1,50,ZHO,POS,15
1,50,MAG,POS,16
1,50,LAW,POS,17
BATCH,1,50,NOR:88.128,SAI:87.885,LEC:88.213,RUS:88.623,HAM:87.735,VER:87.961,GAS:89.606,HUL:89.595,ALB:89.699,ALO:88.709,PIA:87.705,TSU:91.091,STR:89.244,DOO:90.537,ZHO:90.162,MAG:91.11,LAW:88.851
1,51,NOR,POS,1
1,51,SAI,POS,2
1,51,LEC,POS,3
1,51,RUS,POS,4
1,51,HAM,POS,5
1,51,VER,POS,6
1,51,GAS,POS,7
1,51,HUL,POS,8
1,51,ALO,POS,9
1,51,ALO,OVERTAKE,1
1,51,ALB,POS,10
1,51,PIA,POS,11
1,51,TSU,POS,12
1,51,STR,POS,13
1,51,ZHO,POS,14
1,51,ZHO,OVERTAKE,1
1,51,DOO,POS,15
1,51,MAG,POS,16
1,51,LAW,POS,17
BATCH,1,51,NOR:87.867,SAI:88.476,LEC:88.018,RUS:88.25,HAM:87.319,VER:87.82,GAS:89.571,HUL:89.448,ALO:87.948,ALB:90.973,PIA:87.69,TSU:89.772,STR:89.847,ZHO:88.732,DOO:90.38,MAG:90.043,LAW:88.96
1,52,NOR,POS,1
1,52,SAI,POS,2
1,52,LEC,POS,3
1,52,RUS,POS,4
1,52,HAM,POS,5
1,52,VER,POS,6
1,52,GAS,POS,7
1,52,HUL,POS,8
1,52,ALO,POS,9
1,52,ALB,POS,10
1,52,PIA,POS,11
1,52,TSU,POS,12
1,52,STR,POS,13
1,52,ZHO,POS,14
1,52,DOO,POS,15
1,52,MAG,POS,16
1,52,LAW,POS,17
BATCH,1,52,NOR:87.438,SAI:88.266,LEC:88.455,RUS:88.394,HAM:87.799,VER:88.047,GAS:89.65,HUL:89.518,ALO:88.277,ALB:90.136,PIA:88.491,TSU:89.308,STR:90.945,ZHO:88.23,DOO:89.582,MAG:90.322,LAW:88.751
1,53,NOR,POS,1
1,53,SAI,POS,2
1,53,LEC,POS,3
1,53,RUS,POS,4
1,53,HAM,POS,5
1,53,VER,POS,6
1,53,GAS,POS,7
1,53,HUL,POS,8
1,53,ALO,POS,9
1,53,PIA,POS,10
1,53,PIA,OVERTAKE,1
1,53,ALB,POS,11
1,53,TSU,POS,12
1,53,STR,POS,13
1,53,ZHO,POS,14
1,53,DOO,POS,15
1,53,MAG,POS,16
1,53,LAW,POS,17
BATCH,1,53,NOR:87.52,SAI:88.297,LEC:88.518,RUS:88.687,HAM:87.707,VER:88.064,GAS:89.676,HUL:90.107,ALO:88.231,PIA:88.168,ALB:91.212,TSU:91.043,STR:89.525,ZHO:88.483,DOO:89.717,MAG:90.215,LAW:88.803
1,54,NOR,POS,1
1,54,SAI,POS,2
1,54,LEC,POS,3
1,54,RUS,POS,4
1,54,HAM,POS,5
1,54,VER,POS,6
1,54,GAS,POS,7
1,54,HUL,POS,8
1,54,ALO,POS,9
1,54,PIA,POS,10
1,54,ALB,POS,11
1,54,TSU,POS,12
1,54,STR,POS,13
1,54,ZHO,POS,14
1,54,DOO,POS,15
1,54,MAG,POS,16
1,54,LAW,POS,17
BATCH,1,54,NOR:88.124,SAI:88.183,LEC:88.47,RUS:88.38,HAM:87.342,VER:88.352,GAS:89.447,HUL:89.819,ALO:88.214,PIA:87.731,ALB:91.529,TSU:89.543,STR:89.568,ZHO:88.022,DOO:89.539,MAG:91.204,LAW:88.819
1,55,MAG,PIT,0.0
1,55,NOR,POS,1
1,55,SAI,POS,2
1,55,LEC,POS,3
1,55,RUS,POS,4
1,55,HAM,POS,5
1,55,VER,POS,6
1,55,GAS,POS,7
1,55,HUL,POS,8
1,55,ALO,POS,9
1,55,PIA,POS,10
1,55,ALB,POS,11
1,55,STR,POS,12
1,55,STR,OVERTAKE,1
1,55,TSU,POS,13
1,55,ZHO,POS,14
1,55,DOO,POS,15
1,55,MAG,POS,16
1,55,LAW,POS,17
BATCH,1,55,NOR:87.647,SAI:87.765,LEC:88.387,RUS:88.361,HAM:87.398,VER:87.821,GAS:90.172,HUL:89.939,ALO:88.281,PIA:87.781,ALB:90.406,STR:88.618,TSU:90.255,ZHO:88.047,DOO:89.647,MAG:91.958,LAW:89.184
1,56,MAG,COMPOUND,Soft
1,56,NOR,POS,1
1,56,SAI,POS,2
1,56,LEC,POS,3
1,56,RUS,POS,4
1,56,HAM,POS,5
1,56,VER,POS,6
1,56,GAS,POS,7
1,56,HUL,POS,8
1,56,ALO,POS,9
1,56,PIA,POS,10
1,56,ALB,POS,11
1,56,STR,POS,12
1,56,TSU,POS,13
1,56,ZHO,POS,14
1,56,DOO,POS,15
1,56,MAG,POS,16
BATCH,1,56,NOR:87.698,SAI:87.825,LEC:88.22,RUS:88.195,HAM:87.738,VER:87.765,GAS:89.541,HUL:89.991,ALO:88.276,PIA:87.816,ALB:91.909,STR:89.126,TSU:89.429,ZHO:87.982,DOO:89.121,MAG:112.994
1,57,NOR,POS,1
1,57,SAI,POS,2
1,57,LEC,POS,3
1,57,RUS,POS,4
1,57,HAM,POS,5
1,57,VER,POS,6
1,57,GAS,POS,7
1,57,HUL,POS,8
1,57,ALO,POS,9
1,57,PIA,POS,10
1,57,ALB,POS,11
1,57,STR,POS,12
1,57,TSU,POS,13
1,57,ZHO,POS,14
1,57,DOO,POS,15
1,57,MAG,POS,16
BATCH,1,57,NOR:87.929,SAI:87.851,LEC:88.296,RUS:88.207,HAM:87.751,VER:88.174,GAS:89.936,HUL:90.284,ALO:88.937,PIA:88.554,ALB:90.858,STR:89.334,TSU:89.531,ZHO:88.374,DOO:89.566,MAG:85.637
1,58,NOR,POS,1
1,58,SAI,POS,2
1,58,LEC,POS,3
1,58,HAM,POS,4
1,58,HAM,OVERTAKE,1
1,58,RUS,POS,5
1,58,VER,POS,6
1,58,GAS,POS,7
1,58,HUL,POS,8
1,58,ALO,POS,9
1,58,PIA,POS,10
BATCH,1,58,NOR:89.858,SAI:88.031,LEC:89.918,HAM:87.784,RUS:89.592,VER:88.78,GAS:90.865,HUL:90.04,ALO:88.621,PIA:88.01
2,0,TRACK,NAME,Brazil
2,0,TRACK,WEATHER,1.0
2,0,ALO,COMPOUND,Intermediate
2,0,BEA,COMPOUND,Intermediate
2,0,BOT,COMPOUND,Intermediate
2,0,COL,COMPOUND,Intermediate
2,0,GAS,COMPOUND,Intermediate
2,0,HAM,COMPOUND,Intermediate
2,0,HUL,COMPOUND,Intermediate
2,0,LAW,COMPOUND,Intermediate
2,0,LEC,COMPOUND,Intermediate
2,0,NOR,COMPOUND,Intermediate
2,0,OCO,COMPOUND,Intermediate
2,0,PER,COMPOUND,Intermediate
2,0,PIA,COMPOUND,Intermediate
2,0,RUS,COMPOUND,Intermediate
2,0,SAI,COMPOUND,Intermediate
2,0,STR,COMPOUND,Intermediate
2,0,TSU,COMPOUND,Intermediate
2,0,VER,COMPOUND,Intermediate
2,0,ZHO,COMPOUND,Intermediate
2,1,RUS,POS,1
2,1,NOR,POS,2
2,1,TSU,POS,3
2,1,OCO,POS,4
2,1,LEC,POS,5
2,1,LAW,POS,6
2,1,PIA,POS,7
2,1,ALO,POS,8
2,1,GAS,POS,9
2,1,HAM,POS,10
2,1,VER,POS,11
2,1,COL,POS,12
2,1,BEA,POS,13
2,1,HUL,POS,14
2,1,BOT,POS,15
2,1,ZHO,POS,16
2,1,SAI,POS,17
2,1,PER,POS,18
BATCH,2,1,RUS:90.516,NOR:91.803,TSU:93.749,OCO:94.467,LEC:94.968,LAW:95.992,PIA:96.644,ALO:97.318,GAS:98.052,HAM:98.874,VER:99.161,COL:99.943,BEA:100.491,HUL:101.582,BOT:101.65,ZHO:102.75,SAI:103.434,PER:109.387
2,2,RUS,POS,1
2,2,NOR,POS,2
2,2,TSU,POS,3
2,2,OCO,POS,4
2,2,LEC,POS,5
2,2,LAW,POS,6
2,2,PIA,POS,7
2,2,ALO,POS,8
2,2,GAS,POS,9
2,2,VER,POS,10
2,2,VER,OVERTAKE,1
2,2,HAM,POS,11
2,2,COL,POS,12
2,2,BEA,POS,13
2,2,HUL,POS,14
2,2,BOT,POS,15
2,2,ZHO,POS,16
2,2,SAI,POS,17
2,2,PER,POS,18
BATCH,2,2,RUS:85.804,NOR:86.207,TSU:86.351,OCO:86.376,LEC:86.521,LAW:86.807,PIA:87.194,ALO:87.116,GAS:87.33,VER:87.134,HAM:87.832,COL:87.983,BEA:88.376,HUL:87.576,BOT:88.923,ZHO:89.022,SAI:89.021,PER:87.047
2,3,RUS,POS,1
2,3,NOR,POS,2
2,3,TSU,POS,3
2,3,OCO,POS,4
2,3,LEC,POS,5
2,3,LAW,POS,6
2,3,PIA,POS,7
2,3,ALO,POS,8
2,3,GAS,POS,9
2,3,VER,POS,10
2,3,HAM,POS,11
2,3,COL,POS,12
2,3,BEA,POS,13
2,3,HUL,POS,14
2,3,BOT,POS,15
2,3,ZHO,POS,16
2,3,SAI,POS,17
2,3,PER,POS,18
BATCH,2,3,RUS:85.598,NOR:85.402,TSU:86.018,OCO:86.338,LEC:86.205,LAW:86.348,PIA:86.233,ALO:86.966,GAS:86.668,VER:86.24,HAM:86.853,COL:87.14,BEA:86.798,HUL:87.18,BOT:87.735,ZHO:87.514,SAI:86.884,PER:85.891
2,4,RUS,POS,1
2,4,NOR,POS,2
2,4,TSU,POS,3
2,4,OCO,POS,4
2,4,LEC,POS,5
2,4,LAW,POS,6
2,4,PIA,POS,7
2,4,ALO,POS,8
2,4,GAS,POS,9
2,4,VER,POS,10
2,4,HAM,POS,11
2,4,COL,POS,12
2,4,HUL,POS,13
2,4,HUL,OVERTAKE,1
2,4,BOT,POS,14
2,4,BOT,OVERTAKE,1
2,4,SAI,POS,15
2,4,SAI,OVERTAKE,1
2,4,ZHO,POS,16
2,4,BEA,POS,17
2,4,PER,POS,18
BATCH,2,4,RUS:85.642,NOR:85.165,TSU:85.425,OCO:85.703,LEC:86.165,LAW:86.217,PIA:85.913,ALO:86.72,GAS:86.864,VER:86.702,HAM:86.659,COL:87.685,HUL:87.959,BOT:87.071,SAI:86.54,ZHO:88.172,BEA:92.155,PER:86.274
2,5,RUS,POS,1
2,5,NOR,POS,2
2,5,TSU,POS,3
2,5,OCO,POS,4
2,5,LEC,POS,5
2,5,LAW,POS,6
2,5,PIA,POS,7
2,5,ALO,POS,8
2,5,VER,POS,9
2,5,VER,OVERTAKE,1
2,5,GAS,POS,10
2,5,HAM,POS,11
2,5,COL,POS,12
2,5,HUL,POS,13
2,5,BOT,POS,14
2,5,SAI,POS,15
2,5,BEA,POS,16
2,5,BEA,OVERTAKE,1
2,5,PER,POS,17
2,5,PER,OVERTAKE,1
2,5,ZHO,POS,18
