Driver,LapNumber,LapTime,LapTimeSeconds,Race,Season
RUS,40.0,0 days 00:01:57.269000,117.269,Brazil,2024
RUS,41.0,0 days 00:02:05.823000,125.823,Brazil,2024
RUS,42.0,0 days 00:02:19.051000,139.051,Brazil,2024
RUS,43.0,0 days 00:01:29.684000,89.684,Brazil,2024
RUS,44.0,0 days 00:01:25.346000,85.346,Brazil,2024
RUS,45.0,0 days 00:01:24.451000,84.451,Brazil,2024
RUS,46.0,0 days 00:01:24.385000,84.385,Brazil,2024
RUS,47.0,0 days 00:01:22.843000,82.843,Brazil,2024
RUS,48.0,0 days 00:01:22.744000,82.744,Brazil,2024
RUS,49.0,0 days 00:01:22.552000,82.552,Brazil,2024
RUS,50.0,0 days 00:01:22.698000,82.698,Brazil,2024
RUS,51.0,0 days 00:01:22.661000,82.661,Brazil,2024
RUS,52.0,0 days 00:01:22.953000,82.953,Brazil,2024
RUS,53.0,0 days 00:01:22.427000,82.427,Brazil,2024
RUS,54.0,0 days 00:01:22.777000,82.777,Brazil,2024
RUS,55.0,0 days 00:01:22.527000,82.527,Brazil,2024
RUS,56.0,0 days 00:01:22.496000,82.496,Brazil,2024
RUS,57.0,0 days 00:01:22.815000,82.815,Brazil,2024
RUS,58.0,0 days 00:01:22.430000,82.43,Brazil,2024
RUS,59.0,0 days 00:01:22.163000,82.163,Brazil,2024
RUS,60.0,0 days 00:01:22.057000,82.057,Brazil,2024
RUS,61.0,0 days 00:01:22.161000,82.161,Brazil,2024
RUS,62.0,0 days 00:01:22.139000,82.139,Brazil,2024
RUS,63.0,0 days 00:01:21.908000,81.908,Brazil,2024
RUS,64.0,0 days 00:01:21.780000,81.78,Brazil,2024
RUS,65.0,0 days 00:01:21.851000,81.851,Brazil,2024
RUS,66.0,0 days 00:01:21.645000,81.645,Brazil,2024
RUS,67.0,0 days 00:01:21.886000,81.886,Brazil,2024
RUS,68.0,0 days 00:01:21.803000,81.803,Brazil,2024
RUS,69.0,0 days 00:01:22.189000,82.189,Brazil,2024
BOT,1.0,0 days 00:01:41.650000,101.65,Brazil,2024
BOT,2.0,0 days 00:01:28.923000,88.923,Brazil,2024
BOT,3.0,0 days 00:01:27.735000,87.735,Brazil,2024
BOT,4.0,0 days 00:01:27.071000,87.071,Brazil,2024
BOT,5.0,0 days 00:01:26.530000,86.53,Brazil,2024
BOT,6.0,0 days 00:01:26.143000,86.143,Brazil,2024
BOT,7.0,0 days 00:01:25.823000,85.823,Brazil,2024
BOT,8.0,0 days 00:01:25.484000,85.484,Brazil,2024
BOT,9.0,0 days 00:01:24.851000,84.851,Brazil,2024
BOT,10.0,0 days 00:01:25.851000,85.851,Brazil,2024
BOT,11.0,0 days 00:01:26.246000,86.246,Brazil,2024
BOT,12.0,0 days 00:01:29.257000,89.257,Brazil,2024
BOT,13.0,0 days 00:01:26.638000,86.638,Brazil,2024
BOT,14.0,0 days 00:01:25.315000,85.315,Brazil,2024
BOT,15.0,0 days 00:01:25.431000,85.431,Brazil,2024
BOT,16.0,0 days 00:01:24.896000,84.896,Brazil,2024
BOT,17.0,0 days 00:01:24.927000,84.927,Brazil,2024
BOT,18.0,0 days 00:01:25.189000,85.189,Brazil,2024
BOT,19.0,0 days 00:01:25.089000,85.089,Brazil,2024
BOT,20.0,0 days 00:01:24.984000,84.984,Brazil,2024
BOT,21.0,0 days 00:01:24.726000,84.726,Brazil,2024
BOT,22.0,0 days 00:01:25.144000,85.144,Brazil,2024
BOT,23.0,0 days 00:01:24.966000,84.966,Brazil,2024
BOT,24.0,0 days 00:01:25.203000,85.203,Brazil,2024
BOT,25.0,0 days 00:01:25.525000,85.525,Brazil,2024
BOT,26.0,0 days 00:01:27.132000,87.132,Brazil,2024
BOT,27.0,0 days 00:01:40.966000,100.966,Brazil,2024
BOT,28.0,0 days 00:01:46.762000,106.762,Brazil,2024
BOT,29.0,0 days 00:01:50.114000,110.114,Brazil,2024
BOT,30.0,0 days 00:02:08.365000,128.365,Brazil,2024
BOT,31.0,0 days 00:01:52.258000,112.258,Brazil,2024
BOT,32.0,,,Brazil,2024
BOT,33.0,,,Brazil,2024
BOT,34.0,0 days 00:01:40.982000,100.982,Brazil,2024
BOT,35.0,0 days 00:01:35.370000,95.37,Brazil,2024
BOT,36.0,0 days 00:01:32.055000,92.055,Brazil,2024
BOT,37.0,0 days 00:01:28.061000,88.061,Brazil,2024
BOT,38.0,0 days 00:01:27.343000,87.343,Brazil,2024
BOT,39.0,0 days 00:01:39.942000,99.942,Brazil,2024
BOT,40.0,0 days 00:01:51.569000,111.569,Brazil,2024
BOT,41.0,0 days 00:01:57.089000,117.089,Brazil,2024
BOT,42.0,0 days 00:02:02.559000,122.559,Brazil,2024
BOT,43.0,0 days 00:01:33.797000,93.797,Brazil,2024
BOT,44.0,0 days 00:01:27.017000,87.017,Brazil,2024
BOT,45.0,0 days 00:01:26.050000,86.05,Brazil,2024
BOT,46.0,0 days 00:01:24.963000,84.963,Brazil,2024
BOT,47.0,0 days 00:01:24.722000,84.722,Brazil,2024
BOT,48.0,0 days 00:01:24.284000,84.284,Brazil,2024
BOT,49.0,0 days 00:01:24.112000,84.112,Brazil,2024
BOT,50.0,0 days 00:01:23.925000,83.925,Brazil,2024
BOT,51.0,0 days 00:01:24.507000,84.507,Brazil,2024
BOT,52.0,0 days 00:01:24.360000,84.36,Brazil,2024
BOT,53.0,0 days 00:01:24.360000,84.36,Brazil,2024
BOT,54.0,0 days 00:01:24.444000,84.444,Brazil,2024
BOT,55.0,0 days 00:01:23.957000,83.957,Brazil,2024
BOT,56.0,0 days 00:01:23.508000,83.508,Brazil,2024
BOT,57.0,0 days 00:01:23.451000,83.451,Brazil,2024
BOT,58.0,0 days 00:01:23.185000,83.185,Brazil,2024
BOT,59.0,0 days 00:01:23.418000,83.418,Brazil,2024
BOT,60.0,0 days 00:01:22.911000,82.911,Brazil,2024
BOT,61.0,0 days 00:01:23.177000,83.177,Brazil,2024
BOT,62.0,0 days 00:01:23.241000,83.241,Brazil,2024
BOT,63.0,0 days 00:01:23.015000,83.015,Brazil,2024
BOT,64.0,0 days 00:01:22.996000,82.996,Brazil,2024
BOT,65.0,0 days 00:01:22.903000,82.903,Brazil,2024
BOT,66.0,0 days 00:01:23.335000,83.335,Brazil,2024
BOT,67.0,0 days 00:01:22.877000,82.877,Brazil,2024
BOT,68.0,0 days 00:01:23.034000,83.034,Brazil,2024
BOT,69.0,0 days 00:01:23.003000,83.003,Brazil,2024
PIA,1.0,0 days 00:01:36.644000,96.644,Brazil,2024
PIA,2.0,0 days 00:01:27.194000,87.194,Brazil,2024
PIA,3.0,0 days 00:01:26.233000,86.233,Brazil,2024
PIA,4.0,0 days 00:01:25.913000,85.913,Brazil,2024
PIA,5.0,0 days 00:01:25.547000,85.547,Brazil,2024
PIA,6.0,0 days 00:01:25.200000,85.2,Brazil,2024
PIA,7.0,0 days 00:01:25.367000,85.367,Brazil,2024
PIA,8.0,0 days 00:01:25.322000,85.322,Brazil,2024
PIA,9.0,0 days 00:01:24.869000,84.869,Brazil,2024
PIA,10.0,0 days 00:01:25.762000,85.762,Brazil,2024
PIA,11.0,0 days 00:01:24.792000,84.792,Brazil,2024
PIA,12.0,0 days 00:01:24.830000,84.83,Brazil,2024
PIA,13.0,0 days 00:01:25.187000,85.187,Brazil,2024
PIA,14.0,0 days 00:01:25.307000,85.307,Brazil,2024
PIA,15.0,0 days 00:01:24.924000,84.924,Brazil,2024
PIA,16.0,0 days 00:01:24.896000,84.896,Brazil,2024
PIA,17.0,0 days 00:01:24.555000,84.555,Brazil,2024
PIA,18.0,0 days 00:01:24.526000,84.526,Brazil,2024
PIA,19.0,0 days 00:01:24.563000,84.563,Brazil,2024
PIA,20.0,0 days 00:01:24.278000,84.278,Brazil,2024
PIA,21.0,0 days 00:01:24.098000,84.098,Brazil,2024
PIA,22.0,0 days 00:01:24.225000,84.225,Brazil,2024
PIA,23.0,0 days 00:01:24.774000,84.774,Brazil,2024
PIA,24.0,0 days 00:01:24.789000,84.789,Brazil,2024
PIA,25.0,0 days 00:01:24.918000,84.918,Brazil,2024
PIA,26.0,0 days 00:01:28.032000,88.032,Brazil,2024
PIA,27.0,0 days 00:01:36.487000,96.487,Brazil,2024
PIA,28.0,0 days 00:02:01.360000,121.36,Brazil,2024
PIA,29.0,0 days 00:01:41.078000,101.078,Brazil,2024
PIA,30.0,0 days 00:01:57.584000,117.584,Brazil,2024
PIA,31.0,0 days 00:01:59.357000,119.357,Brazil,2024
PIA,32.0,,,Brazil,2024
PIA,33.0,,,Brazil,2024
PIA,34.0,0 days 00:01:38.248000,98.248,Brazil,2024
PIA,35.0,0 days 00:01:29.882000,89.882,Brazil,2024
PIA,36.0,0 days 00:01:27.878000,87.878,Brazil,2024
PIA,37.0,0 days 00:01:26.052000,86.052,Brazil,2024
PIA,38.0,0 days 00:01:25.182000,85.182,Brazil,2024
PIA,39.0,0 days 00:01:36.338000,96.338,Brazil,2024
PIA,40.0,0 days 00:01:53.528000,113.528,Brazil,2024
PIA,41.0,0 days 00:02:05.903000,125.903,Brazil,2024
PIA,42.0,0 days 00:02:12.899000,132.899,Brazil,2024
PIA,43.0,0 days 00:01:29.836000,89.836,Brazil,2024
PIA,44.0,0 days 00:01:25.697000,85.697,Brazil,2024
PIA,45.0,0 days 00:01:24.290000,84.29,Brazil,2024
PIA,46.0,0 days 00:01:26.611000,86.611,Brazil,2024
PIA,47.0,0 days 00:01:24.618000,84.618,Brazil,2024
PIA,48.0,0 days 00:01:24.174000,84.174,Brazil,2024
PIA,49.0,0 days 00:01:23.036000,83.036,Brazil,2024
PIA,50.0,0 days 00:01:23.473000,83.473,Brazil,2024
PIA,51.0,0 days 00:01:26.267000,86.267,Brazil,2024
PIA,52.0,0 days 00:01:22.933000,82.933,Brazil,2024
PIA,53.0,0 days 00:01:22.730000,82.73,Brazil,2024
PIA,54.0,0 days 00:01:22.908000,82.908,Brazil,2024
PIA,55.0,0 days 00:01:22.521000,82.521,Brazil,2024
PIA,56.0,0 days 00:01:22.644000,82.644,Brazil,2024
PIA,57.0,0 days 00:01:22.524000,82.524,Brazil,2024
PIA,58.0,0 days 00:01:22.320000,82.32,Brazil,2024
PIA,59.0,0 days 00:01:22.180000,82.18,Brazil,2024
PIA,60.0,0 days 00:01:22.106000,82.106,Brazil,2024
PIA,61.0,0 days 00:01:22.125000,82.125,Brazil,2024
PIA,62.0,0 days 00:01:22.222000,82.222,Brazil,2024
PIA,63.0,0 days 00:01:22.216000,82.216,Brazil,2024
PIA,64.0,0 days 00:01:21.838000,81.838,Brazil,2024
PIA,65.0,0 days 00:01:21.840000,81.84,Brazil,2024
PIA,66.0,0 days 00:01:21.884000,81.884,Brazil,2024
PIA,67.0,0 days 00:01:22.286000,82.286,Brazil,2024
PIA,68.0,0 days 00:01:21.719000,81.719,Brazil,2024
PIA,69.0,0 days 00:01:21.532000,81.532,Brazil,2024
